Wavenumber,Intensity,Class
2667.51099,4551.0,1
2668.50637,4546.0,1
2669.50162,4608.0,1
2670.49675,4530.0,1
2671.49176,4607.0,1
2672.48664,4592.0,1
2673.48139,4624.0,1
2674.47603,4521.0,1
2675.47053,4550.0,1
2676.46491,4580.0,1
2677.45917,4518.0,1
2678.4533,4629.0,1
2679.44731,4587.0,1
2680.4412,4545.0,1
2681.43496,4656.0,1
2682.42859,4577.0,1
2683.4221,4542.0,1
2684.41549,4645.0,1
2685.40875,4564.0,1
2686.40189,4631.0,1
2687.3949,4579.0,1
2688.38779,4690.0,1
2689.38056,4631.0,1
2690.3732,4592.0,1
2691.36572,4648.0,1
2692.35811,4629.0,1
2693.35038,4645.0,1
2694.34252,4592.0,1
2695.33454,4641.0,1
2696.32644,4629.0,1
2697.31821,4574.0,1
2698.30986,4619.0,1
2699.30138,4505.0,1
2700.29278,4553.0,1
2701.28406,4619.0,1
2702.27521,4570.0,1
2703.26624,4575.0,1
2704.25714,4546.0,1
2705.24792,4547.0,1
2706.23858,4588.0,1
2707.22911,4609.0,1
2708.21952,4611.0,1
2709.20981,4542.0,1
2710.19997,4557.0,1
2711.19,4544.0,1
2712.17992,4536.0,1
2713.16971,4577.0,1
2714.15938,4565.0,1
2715.14892,4496.0,1
2716.13834,4553.0,1
2717.12763,4519.0,1
2718.1168,4592.0,1
2719.10585,4624.0,1
2720.09478,4579.0,1
2721.08358,4596.0,1
2722.07226,4594.0,1
2723.06081,4580.0,1
2724.04924,4529.0,1
2725.03755,4661.0,1
2726.02573,4579.0,1
2727.01379,4646.0,1
2728.00173,4614.0,1
2728.98955,4576.0,1
2729.97724,4617.0,1
2730.9648,4601.0,1
2731.95225,4535.0,1
2732.93957,4583.0,1
2733.92677,4656.0,1
2734.91384,4620.0,1
2735.90079,4639.0,1
2736.88762,4601.0,1
2737.87433,4602.0,1
2738.86091,4508.0,1
2739.84737,4641.0,1
2740.8337,4574.0,1
2741.81992,4571.0,1
2742.806,4707.0,1
2743.79197,4594.0,1
2744.77782,4514.0,1
2745.76354,4644.0,1
2746.74913,4681.0,1
2747.73461,4695.0,1
2748.71996,4586.0,1
2749.70519,4626.0,1
2750.6903,4578.0,1
2751.67528,4547.0,1
2752.66014,4622.0,1
2753.64488,4535.0,1
2754.62949,4648.0,1
2755.61399,4604.0,1
2756.59836,4619.0,1
2757.5826,4628.0,1
2758.56673,4560.0,1
2759.55073,4596.0,1
2760.53461,4611.0,1
2761.51836,4666.0,1
2762.502,4525.0,1
2763.48551,4613.0,1
2764.4689,4617.0,1
2765.45216,4630.0,1
2766.43531,4577.0,1
2767.41833,4616.0,1
2768.40123,4603.0,1
2769.38401,4693.0,1
2770.36666,4619.0,1
2771.34919,4613.0,1
2772.3316,4613.0,1
2773.31389,4573.0,1
2774.29605,4639.0,1
2775.2781,4616.0,1
2776.26002,4627.0,1
2777.24181,4670.0,1
2778.22349,4611.0,1
2779.20504,4628.0,1
2780.18648,4608.0,1
2781.16778,4534.0,1
2782.14897,4631.0,1
2783.13004,4620.0,1
2784.11098,4610.0,1
2785.0918,4565.0,1
2786.0725,4627.0,1
2787.05308,4635.0,1
2788.03353,4552.0,1
2789.01386,4575.0,1
2789.99408,4562.0,1
2790.97416,4541.0,1
2791.95413,4567.0,1
2792.93398,4593.0,1
2793.9137,4631.0,1
2794.8933,4532.0,1
2795.87278,4592.0,1
2796.85214,4604.0,1
2797.83138,4579.0,1
2798.81049,4525.0,1
2799.78948,4585.0,1
2800.76835,4604.0,1
2801.7471,4560.0,1
2802.72573,4533.0,1
2803.70424,4561.0,1
2804.68262,4632.0,1
2805.66088,4617.0,1
2806.63903,4653.0,1
2807.61705,4557.0,1
2808.59494,4575.0,1
2809.57272,4559.0,1
2810.55038,4539.0,1
2811.52791,4563.0,1
2812.50532,4606.0,1
2813.48261,4574.0,1
2814.45978,4629.0,1
2815.43683,4608.0,1
2816.41376,4612.0,1
2817.39056,4549.0,1
2818.36725,4534.0,1
2819.34381,4662.0,1
2820.32025,4683.0,1
2821.29657,4618.0,1
2822.27277,4580.0,1
2823.24885,4661.0,1
2824.2248,4722.0,1
2825.20064,4668.0,1
2826.17635,4646.0,1
2827.15195,4632.0,1
2828.12742,4606.0,1
2829.10277,4592.0,1
2830.078,4642.0,1
2831.05311,4689.0,1
2832.0281,4698.0,1
2833.00297,4704.0,1
2833.97771,4615.0,1
2834.95234,4657.0,1
2835.92684,4600.0,1
2836.90123,4757.0,1
2837.87549,4657.0,1
2838.84963,4599.0,1
2839.82365,4624.0,1
2840.79755,4652.0,1
2841.77133,4715.0,1
2842.74499,4636.0,1
2843.71853,4638.0,1
2844.69194,4746.0,1
2845.66524,4753.0,1
2846.63842,4709.0,1
2847.61147,4717.0,1
2848.58441,4728.0,1
2849.55722,4769.0,1
2850.52991,4831.0,1
2851.50249,4826.0,1
2852.47494,4753.0,1
2853.44727,4905.0,1
2854.41948,4948.0,1
2855.39157,4918.0,1
2856.36354,4975.0,1
2857.33539,4992.0,1
2858.30712,4965.0,1
2859.27873,5017.0,1
2860.25022,5012.0,1
2861.22159,5142.0,1
2862.19284,5052.0,1
2863.16397,5155.0,1
2864.13497,5159.0,1
2865.10586,5217.0,1
2866.07663,5203.0,1
2867.04727,5215.0,1
2868.0178,5256.0,1
2868.98821,5314.0,1
2869.95849,5377.0,1
2870.92866,5353.0,1
2871.89871,5472.0,1
2872.86863,5347.0,1
2873.83844,5461.0,1
2874.80812,5433.0,1
2875.77769,5587.0,1
2876.74714,5604.0,1
2877.71646,5597.0,1
2878.68567,5611.0,1
2879.65475,5672.0,1
2880.62372,5592.0,1
2881.59257,5637.0,1
2882.56129,5730.0,1
2883.5299,5662.0,1
2884.49839,5727.0,1
2885.46675,5701.0,1
2886.435,5759.0,1
2887.40313,5733.0,1
2888.37114,5710.0,1
2889.33902,5711.0,1
2890.30679,5775.0,1
2891.27444,5797.0,1
2892.24197,5785.0,1
2893.20938,5895.0,1
2894.17667,5910.0,1
2895.14384,6031.0,1
2896.11089,5971.0,1
2897.07782,5964.0,1
2898.04463,5984.0,1
2899.01133,6095.0,1
2899.9779,6025.0,1
2900.94435,6057.0,1
2901.91069,6144.0,1
2902.8769,6177.0,1
2903.843,6286.0,1
2904.80897,6404.0,1
2905.77483,6440.0,1
2906.74056,6497.0,1
2907.70618,6508.0,1
2908.67168,6573.0,1
2909.63706,6623.0,1
2910.60232,6709.0,1
2911.56746,6607.0,1
2912.53248,6854.0,1
2913.49738,6954.0,1
2914.46217,6936.0,1
2915.42683,7013.0,1
2916.39138,7120.0,1
2917.3558,7135.0,1
2918.32011,7290.0,1
2919.2843,7304.0,1
2920.24837,7357.0,1
2921.21232,7458.0,1
2922.17615,7526.0,1
2923.13986,7504.0,1
2924.10345,7608.0,1
2925.06693,7685.0,1
2926.03028,7711.0,1
2926.99352,7641.0,1
2927.95663,7723.0,1
2928.91963,7736.0,1
2929.88251,7736.0,1
2930.84527,7750.0,1
2931.80792,7694.0,1
2932.77044,7697.0,1
2933.73285,7760.0,1
2934.69513,7637.0,1
2935.6573,7693.0,1
2936.61935,7751.0,1
2937.58128,7592.0,1
2938.54309,7684.0,1
2939.50478,7646.0,1
2940.46636,7598.0,1
2941.42781,7612.0,1
2942.38915,7556.0,1
2943.35037,7571.0,1
2944.31147,7510.0,1
2945.27245,7427.0,1
2946.23331,7450.0,1
2947.19406,7306.0,1
2948.15469,7250.0,1
2949.11519,7232.0,1
2950.07558,7250.0,1
2951.03586,7070.0,1
2951.99601,7119.0,1
2952.95604,7071.0,1
2953.91596,7015.0,1
2954.87576,6893.0,1
2955.83544,6862.0,1
2956.795,6851.0,1
2957.75445,6870.0,1
2958.71377,6757.0,1
2959.67298,6737.0,1
2960.63207,6758.0,1
2961.59104,6663.0,1
2962.54989,6705.0,1
2963.50863,6780.0,1
2964.46725,6678.0,1
2965.42574,6744.0,1
2966.38413,6696.0,1
2967.34239,6659.0,1
2968.30053,6637.0,1
2969.25856,6620.0,1
2970.21647,6588.0,1
2971.17426,6617.0,1
2972.13194,6574.0,1
2973.08949,6582.0,1
2974.04693,6587.0,1
2975.00425,6414.0,1
2975.96145,6444.0,1
2976.91854,6497.0,1
2977.8755,6287.0,1
2978.83235,6306.0,1
2979.78909,6289.0,1
2980.7457,6159.0,1
2981.7022,6112.0,1
2982.65857,6080.0,1
2983.61484,5911.0,1
2984.57098,5996.0,1
2985.527,5920.0,1
2986.48291,5851.0,1
2987.4387,5801.0,1
2988.39438,5760.0,1
2989.34993,5657.0,1
2990.30537,5734.0,1
2991.26069,5639.0,1
2992.2159,5660.0,1
2993.17098,5553.0,1
2994.12595,5618.0,1
2995.0808,5582.0,1
2996.03554,5423.0,1
2996.99015,5550.0,1
2997.94465,5547.0,1
2998.89903,5519.0,1
2999.8533,5348.0,1
3000.80745,5373.0,1
3001.76148,5428.0,1
3002.71539,5390.0,1
3003.66919,5306.0,1
3004.62287,5339.0,1
3005.57643,5230.0,1
3006.52987,5222.0,1
3007.4832,5268.0,1
3008.43641,5202.0,1
3009.3895,5217.0,1
3010.34248,5275.0,1
3011.29534,5170.0,1
3012.24808,5178.0,1
3013.20071,5159.0,1
3014.15322,5169.0,1
3015.10561,5099.0,1
3016.05788,5070.0,1
3017.01004,5023.0,1
3017.96208,5022.0,1
3018.91401,4942.0,1
3019.86582,4966.0,1
3020.81751,5012.0,1
3021.76908,4992.0,1
3022.72054,4890.0,1
3023.67188,4891.0,1
3024.6231,4926.0,1
3025.57421,4968.0,1
3026.5252,4975.0,1
3027.47607,4896.0,1
3028.42683,4904.0,1
3029.37747,4995.0,1
3030.328,4908.0,1
3031.2784,4948.0,1
3032.22869,4924.0,1
3033.17887,4864.0,1
3034.12893,4900.0,1
3035.07887,4958.0,1
3036.02869,4911.0,1
3036.9784,4780.0,1
3037.92799,4872.0,1
3038.87747,4857.0,1
3039.82683,4884.0,1
3040.77607,4834.0,1
3041.7252,4875.0,1
3042.67421,4861.0,1
3043.6231,4783.0,1
3044.57188,4862.0,1
3045.52054,4892.0,1
3046.46909,4884.0,1
3047.41752,4902.0,1
3048.36583,4910.0,1
3049.31403,4901.0,1
3050.26211,4887.0,1
3051.21007,4911.0,1
3052.15792,4864.0,1
3053.10565,4874.0,1
3054.05327,4950.0,1
3055.00077,4979.0,1
3055.94816,4918.0,1
3056.89542,4890.0,1
3057.84258,4904.0,1
3058.78961,4880.0,1
3059.73653,4967.0,1
3060.68334,5119.0,1
3061.63003,5036.0,1
3062.5766,5056.0,1
3063.52306,5054.0,1
3064.4694,5062.0,1
3065.41562,5057.0,1
3066.36173,5071.0,1
3067.30773,5008.0,1
3068.2536,5014.0,1
3069.19937,5044.0,1
3070.14501,5047.0,1
3071.09054,5075.0,1
3072.03596,4957.0,1
3072.98126,4980.0,1
3073.92644,5021.0,1
3074.87151,5032.0,1
3075.81647,5179.0,1
3076.7613,5038.0,1
3077.70602,5060.0,1
3078.65063,4994.0,1
3079.59512,4789.0,1
3080.5395,4598.0,1
3081.48376,4431.0,1
3082.4279,4191.0,1
3083.37193,4046.0,1
3084.31584,4100.0,1
3085.25964,4240.0,1
3086.20333,4516.0,1
3087.14689,4809.0,1
3088.09035,4945.0,1
3089.03368,5020.0,1
3089.9769,5075.0,1
3090.92001,5074.0,1
3091.863,5158.0,1
3092.80588,5205.0,1
3093.74864,5218.0,1
